dataset,subject,protocol,fold_name,seed,alpha,calibration_frac,window_size,per_round_cap,n_components,include_riemann_arms,epoch_seconds,context,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret
STEW,47,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,75,47,10.0
STEW,47,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,61,41,8.0
STEW,47,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,1.0,1.0,15,87,29,5.0
STEW,47,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.4545454545454546,0.7333333333333333,15,63,47,12.0
STEW,47,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,86,41,9.0
STEW,47,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,99,29,5.0
STEW,47,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,85,47,11.0
STEW,47,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,98,41,5.0
STEW,47,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,5.0
STEW,47,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,39,47,11.0
STEW,47,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,77,41,10.0
STEW,47,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,2.0
STEW,47,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,50,47,8.0
STEW,47,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,0.33628318584070793,0.6666666666666666,15,84,41,7.0
STEW,47,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.6017699115044248,0.8,15,100,29,3.0
STEW,48,within,within_fold0,0,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,79,47,7.0
STEW,48,within,within_fold0,0,0.5,0.3,50,inf,4,False,4.0,workload,0.5871559633027523,0.8,15,100,41,6.0
STEW,48,within,within_fold0,0,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,19,2.0
STEW,48,within,within_fold0,1,0.5,0.2,50,inf,4,False,4.0,workload,0.5945945945945946,0.8,15,54,47,10.0
STEW,48,within,within_fold0,1,0.5,0.3,50,inf,4,False,4.0,workload,0.7272727272727273,0.8666666666666667,15,75,41,4.0
STEW,48,within,within_fold0,1,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,1.0
STEW,48,within,within_fold0,2,0.5,0.2,50,inf,4,False,4.0,workload,1.0,1.0,15,61,47,12.0
STEW,48,within,within_fold0,2,0.5,0.3,50,inf,4,False,4.0,workload,0.7321428571428572,0.8666666666666667,15,100,41,3.0
STEW,48,within,within_fold0,2,0.5,0.5,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,100,29,4.0
STEW,48,within,within_fold0,3,0.5,0.2,50,inf,4,False,4.0,workload,0.32432432432432434,0.6666666666666666,15,51,47,9.0
STEW,48,within,within_fold0,3,0.5,0.3,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,88,41,4.0
STEW,48,within,within_fold0,3,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,0.0
STEW,48,within,within_fold0,42,0.5,0.2,50,inf,4,False,4.0,workload,0.8672566371681416,0.9333333333333333,15,85,47,10.0
STEW,48,within,within_fold0,42,0.5,0.3,50,inf,4,False,4.0,workload,1.0,1.0,15,96,41,8.0
STEW,48,within,within_fold0,42,0.5,0.5,50,inf,4,False,4.0,workload,0.8648648648648649,0.9333333333333333,15,100,29,4.0
