dataset,method,montage,protocol,subject,seed,kappa,accuracy,n_train,n_test,n_channels,y_true_seq,y_pred_seq,error
STEW,eegnet,full,loso,10,42,0.2727272727272727,0.5135135135135135,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|low|high|high|low|low|high|high|high|high|low|high|high|high|high|high|high|high|high|high|low|low|high|medium|low|low|high|high|low|low|high|high|high|high,
STEW,eegnet,full,loso,11,42,0.16504854368932043,0.4189189189189189,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|low|medium|low|low|low|low|low|low|high|low|low|low|high|low|low|low|low|low|low|low|high|low|low|low|high|low|high|high|high|high|high|high|high|low|high|low|low|high|high|high|high|high|high|high|low|high|high|low|high|high|high|high|high|low|high|high,
STEW,eegnet,full,loso,12,42,0.1685393258426966,0.5,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|medium|medium|low|low|low|medium|medium|medium|low|low|medium|low|medium|high|medium|medium|medium|low|medium|high|medium|medium|low|medium|low|medium|medium|high|medium|medium|medium|low|low|low|high|medium|high|medium|medium|medium|medium|high|medium|medium|high|high|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|low|high|low|medium|medium|high|medium|high|low|medium|high|medium|high,
STEW,eegnet,full,loso,13,42,0.19266055045871555,0.40540540540540543,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|medium|low|low|low|low|low|low|medium|low|low|low|low|low|low|medium|low|medium|low|medium|medium|medium|medium|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|low|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high,
STEW,eegnet,full,loso,14,42,0.4871794871794872,0.7297297297297297,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|low|high|medium|high|low|low|low|low|low|low|high|low|medium|high|high|low|high|high|high|low|low|high|high|high|high|medium|low|low|high|high|high|medium|low|low|high|low,
STEW,eegnet,full,loso,15,42,0.22352941176470587,0.5540540540540541,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,medium|low|low|low|low|medium|low|low|medium|medium|low|low|low|low|low|low|low|medium|low|medium|low|low|low|medium|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|low|medium|medium|low|high|medium|medium|medium|medium|low|high|high|low|medium|medium|medium|medium|medium|high|high|high|medium|medium|medium|high|medium|medium|medium|high|medium|high|medium|high|medium|medium,
STEW,eegnet,full,loso,16,42,0.5764705882352941,0.7567567567567568,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|high|low|medium|medium|low|low|low|low|medium|high|high|high|high|medium|high|high|low|high|high|high|medium|high|high|high|high|high|low|high|high|medium|high|high|high|low|high|medium|low|low|high|medium|low|medium|high|high|medium|high,
STEW,eegnet,full,loso,17,42,0.3846153846153846,0.6756756756756757,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|high|low|low|low|low|low|low|low|low|low|low|high|low|low|low|high|low|low|low|medium|low|high|high|high|low|low|high|low|low|medium|low|low|low|high|low|low|high|high|high|high|high|low|low|medium|high|high|high|high|high|high|high|high|high|low|low|high|high|medium|low|high|low|high|low|low|high|high|high|low|low|high|low|low|high,
STEW,eegnet,full,loso,18,42,-0.06666666666666665,0.35135135135135137,3256,74,14,medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|medium|medium|medium|medium|medium|low|medium|medium|low|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|low|low|medium|medium|low|low|low|medium|low|low|medium|high|high|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium,
STEW,eegnet,full,loso,19,42,0.8461538461538461,0.918918918918919,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|high|low|low|low|low|low|medium|low|low|high|low|low|high|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,
STEW,eegnet,full,loso,20,42,0.736842105263158,0.8648648648648649,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|low|low|high|low|high|high|high|high|high|high|medium|low|low|high|high|high|high|high|high|high|high|low|high|high|high|high|high|medium|high|high|high|high|high|low|low,
STEW,eegnet,full,loso,21,42,0.02400000000000002,0.17567567567567569,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,high|high|low|high|high|high|high|high|high|low|high|low|high|high|low|high|low|medium|low|high|high|low|high|high|high|high|low|low|high|high|low|high|low|low|high|high|high|low|low|low|low|high|medium|low|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|low|high|high|high|low|high,
STEW,eegnet,full,loso,22,42,0.25,0.5540540540540541,3256,74,14,medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|high|low|low|low|high|low|high|low|high|high|high|medium|medium|high|medium|medium|low|medium|high|high|low|high|medium|high|low|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|low|high|high|high|high|high|high|low|high|high|high|high,
STEW,eegnet,full,loso,23,42,0.7105263157894737,0.8513513513513513,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|medium|low|medium|medium|low|low|medium|low|low|low|low|high|low|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|low,
STEW,eegnet,full,loso,25,42,0.06569343065693434,0.13513513513513514,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|high|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|medium|high|medium|high|high|high|high|high,
STEW,eegnet,full,loso,26,42,0.36633663366336633,0.5675675675675675,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|low|low|low|low|low|low|low|low|low|high|high|low|low|high|high|medium|low|medium|low|low|low|low|medium|medium|low|low|medium|medium|low|low|medium|medium|high|low|high|high|medium|high|high|medium|high|high|medium|high|medium|medium|medium|high|high|medium|medium|medium|medium|high|medium|medium|high|high|high|high|high|high|high|high|medium|high|medium|medium|medium|medium|medium,
STEW,eegnet,full,loso,27,42,0.35064935064935066,0.6621621621621622,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|medium|low|medium|low|low|low|low|low|low|medium|low|low|medium|medium|medium|medium|low|medium|low|high|medium|low|low|medium|low|low|low|low|low|medium|medium|medium|medium|low|low|high|high|low|medium|low|low|medium|low|medium|low|low,
STEW,eegnet,full,loso,28,42,0.8933333333333333,0.9459459459459459,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|low|high|medium|high|high|high|high|low|high|high|high,
STEW,eegnet,full,loso,29,42,0.2909090909090909,0.47297297297297297,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,30,42,0.36585365853658536,0.6486486486486487,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|low|high|low|medium|high|high|low|high|high|low|low|medium|high|high|high|high|high|low|high|high|high|medium|high|high|high|high|high|high|high|high|low|high|high|low|medium|high|medium|high|low|high|medium|medium|high|high|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high,
STEW,eegnet,full,loso,31,42,0.4651162790697675,0.6891891891891891,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|high|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|low|medium|medium|low|low|low|medium|medium|medium|medium|low|high|medium|medium|high|medium|high|low|high|high|medium|low|medium|medium|high|medium|low|low|high|medium|low|high|medium|medium|high,
STEW,eegnet,full,loso,32,42,0.28846153846153844,0.5,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|high|medium|medium|low|medium|medium|medium|low|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|medium|low|medium,
STEW,eegnet,full,loso,33,42,0.07936507936507942,0.21621621621621623,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,high|low|low|low|high|high|low|low|low|medium|high|high|high|high|high|high|high|high|high|low|low|high|high|high|high|high|high|high|high|high|low|high|medium|low|high|medium|high|high|high|high|high|high|medium|low|low|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|medium|medium|high|medium|high|high|high|medium|low|high|high,
STEW,eegnet,full,loso,34,42,-0.06000000000000005,0.28378378378378377,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|high|medium|high|high|high|high|high|high|low|high|medium|medium|medium|high|high|high|high|high|high|medium|low|high|medium|low|low|high|high|high|high|high|low|medium|high|medium|high|low|medium|medium|high|medium|medium|high|high|medium|medium|high|medium|low|medium|low|medium|low|medium|low|low|high|medium|medium|medium|medium|medium|medium|high|high|medium|medium|high,
STEW,eegnet,full,loso,35,42,0.8461538461538461,0.918918918918919,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|medium|low|low|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|high|medium|medium|medium|medium,
STEW,eegnet,full,loso,36,42,0.717948717948718,0.8513513513513513,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|low|low|high|low|high|low|low|low|low|high|high|high|high|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|high|medium|medium|high|high|high|high|high|high|high|high|high|medium|high,
STEW,eegnet,full,loso,37,42,0.6,0.7972972972972973,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|high|high|low|low|low|low|low|low|high|low|low|low|low|high|high|high|high|high|high|high|high|low|low|medium|high|high|low|low|high|high|high|high|high|high|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,
STEW,eegnet,full,loso,38,42,0.3783783783783784,0.6891891891891891,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|low|low|low|low|medium|medium|medium|medium|low|low|medium|low|low|low|low|medium|low|low|medium|medium|low|medium|low|low|medium|low|medium|low|low,
STEW,eegnet,full,loso,39,42,-0.08771929824561409,0.16216216216216217,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|medium|low|low|low|low|medium|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|low|low|low|medium|medium|low|low|low|low|medium|medium|low|medium|low|low|medium|low|low|low|low|medium|medium|medium|low|medium|medium|low|medium|low|low|low|low|low|low|medium|medium|low|medium,
STEW,eegnet,full,loso,40,42,0.28395061728395066,0.6081081081081081,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|medium|medium|low|medium|medium|low|high|medium|medium|medium|medium|low|medium|medium|low|low|low|medium|low|medium|high|medium|low|medium|high|medium|low|low|low|low|medium|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|high|medium|low|medium|medium|high|medium|low|medium|medium|medium|medium|medium|medium|medium|high|medium,
STEW,eegnet,full,loso,41,42,-0.3999999999999999,0.14864864864864866,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium,low|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|medium|medium|high|high|high|high|medium|medium|low|low|medium|medium|low|high|medium|high|low|low|medium|medium|low|low|high|low|high|high|low|medium|high|low|high|high|high|high|low,
STEW,eegnet,full,loso,43,42,0.2222222222222222,0.43243243243243246,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,high|high|medium|high|high|high|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|medium|low|low|medium|low|low|low|low|low|low|low|medium|medium|medium|medium|medium|high|medium|medium|medium|medium|medium|medium|low|medium|medium|low|medium|high|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|medium|high|medium|high|medium|medium|high|low,
STEW,eegnet,full,loso,44,42,0.18584070796460173,0.3783783783783784,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,medium|low|low|low|low|medium|medium|low|medium|medium|medium|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|medium|low|medium|low|medium|medium|medium|medium|medium|medium|medium|low|low|medium|medium|medium|medium|medium|medium|medium|medium|medium|low|low|medium|medium|medium|medium,
STEW,eegnet,full,loso,45,42,0.8181818181818181,0.9054054054054054,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|low|high|high|high|high|high|high|high|high|low|high|high|low|medium|high|high|high|high|high|medium|high|high|high|high|high|high|high|high|high|high|medium|high|high|low|high,
STEW,eegnet,full,loso,46,42,0.10679611650485432,0.3783783783783784,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|medium|low|low|medium|low|medium|low|low|low|low|medium|medium|low|medium|medium|medium|medium|low|low|low|low|medium|low|medium|low|low|low|medium|low|low|medium|medium|low|medium|medium|low|low|medium|high|medium|low|medium|medium|low|low|low|medium|medium|low|medium|medium|low|medium|medium|low|medium|medium,
STEW,eegnet,full,loso,47,42,0.5,0.7432432432432432,3256,74,14,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high|high,low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|medium|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|low|high|high|high|high|high|high|low|low|high|low|low|high|high|high|high|low|low|medium|high|low|high|high|low|low|low|high|low|high|high|high|high|low|low|low|low|low,
