dataset,montage,feature_family,classifier,subject,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
UAB,full,fbcsp,random_forest,8,2,42,0.9516087069638366,0.967741935483871,744,186,14,
UAB,full,bandpower,lda,8,2,42,0.9838688695199688,0.989247311827957,744,186,14,
UAB,full,bandpower,svm,8,2,42,0.9838688695199688,0.989247311827957,744,186,14,
UAB,full,bandpower,decision_tree,8,2,42,0.8467808367656623,0.8978494623655914,744,186,14,
UAB,full,bandpower,random_forest,8,2,42,0.9677391379758912,0.978494623655914,744,186,14,
UAB,full,fbcsp,lda,8,3,42,0.951621293566846,0.967741935483871,744,186,14,
UAB,full,fbcsp,svm,8,3,42,0.9758043534819184,0.9838709677419356,744,186,14,
UAB,full,fbcsp,decision_tree,8,3,42,0.8468737813596776,0.8978494623655914,744,186,14,
UAB,full,fbcsp,random_forest,8,3,42,0.9596739224698638,0.9731182795698924,744,186,14,
UAB,full,bandpower,lda,8,3,42,0.9758095981271948,0.9838709677419356,744,186,14,
UAB,full,bandpower,svm,8,3,42,0.9919340849956636,0.9946236559139784,744,186,14,
UAB,full,bandpower,decision_tree,8,3,42,0.8709397632160978,0.913978494623656,744,186,14,
UAB,full,bandpower,random_forest,8,3,42,0.9838709677419356,0.989247311827957,744,186,14,
UAB,full,fbcsp,lda,8,4,42,0.9435557289634544,0.9623655913978496,744,186,14,
UAB,full,fbcsp,svm,8,4,42,0.9758033042799532,0.9838709677419356,744,186,14,
UAB,full,fbcsp,decision_tree,8,4,42,0.8466145833333334,0.8978494623655914,744,186,14,
UAB,full,fbcsp,random_forest,8,4,42,0.967741935483871,0.978494623655914,744,186,14,
UAB,full,bandpower,lda,8,4,42,0.9919344347599844,0.9946236559139784,744,186,14,
UAB,full,bandpower,svm,8,4,42,1.0,1.0,744,186,14,
UAB,full,bandpower,decision_tree,8,4,42,0.9112787823598284,0.9408602150537636,744,186,14,
UAB,full,bandpower,random_forest,8,4,42,0.991932335718933,0.9946236559139784,744,186,14,
UAB,full,fbcsp,lda,9,0,42,0.8215460165738588,0.8810810810810811,738,185,14,
UAB,full,fbcsp,svm,9,0,42,0.7891090845317432,0.8594594594594595,738,185,14,
UAB,full,fbcsp,decision_tree,9,0,42,0.6190413599719593,0.745945945945946,738,185,14,
UAB,full,fbcsp,random_forest,9,0,42,0.8053314626446861,0.8702702702702703,738,185,14,
UAB,full,bandpower,lda,9,0,42,0.9026913298851582,0.9351351351351352,738,185,14,
UAB,full,bandpower,svm,9,0,42,0.9189165497896212,0.945945945945946,738,185,14,
UAB,full,bandpower,decision_tree,9,0,42,0.6837468221267643,0.7891891891891892,738,185,14,
UAB,full,bandpower,random_forest,9,0,42,0.8945730317376819,0.9297297297297298,738,185,14,
UAB,full,fbcsp,lda,9,1,42,0.8052973162603052,0.8702702702702703,738,185,14,
UAB,full,fbcsp,svm,9,1,42,0.7891830294530154,0.8594594594594595,738,185,14,
UAB,full,fbcsp,decision_tree,9,1,42,0.6108335524585853,0.7405405405405405,738,185,14,
UAB,full,fbcsp,random_forest,9,1,42,0.7323894270810503,0.8216216216216217,738,185,14,
UAB,full,bandpower,lda,9,1,42,0.8945776530925349,0.9297297297297298,738,185,14,
UAB,full,bandpower,svm,9,1,42,0.8945915147265078,0.9297297297297298,738,185,14,
UAB,full,bandpower,decision_tree,9,1,42,0.5622453003812278,0.7081081081081081,738,185,14,
UAB,full,bandpower,random_forest,9,1,42,0.8378402068633037,0.8918918918918919,738,185,14,
UAB,full,fbcsp,lda,9,2,42,0.6755382119524707,0.7837837837837838,738,185,14,
UAB,full,fbcsp,svm,9,2,42,0.7404533298259459,0.827027027027027,738,185,14,
UAB,full,fbcsp,decision_tree,9,2,42,0.4647319275787996,0.6432432432432432,738,185,14,
UAB,full,fbcsp,random_forest,9,2,42,0.6756377662838607,0.7837837837837838,738,185,14,
UAB,full,bandpower,lda,9,2,42,0.8621218763700131,0.9081081081081082,738,185,14,
UAB,full,bandpower,svm,9,2,42,0.8783641623564478,0.918918918918919,738,185,14,
UAB,full,bandpower,decision_tree,9,2,42,0.6189244861287637,0.745945945945946,738,185,14,
UAB,full,bandpower,random_forest,9,2,42,0.8297098272990269,0.8864864864864865,738,185,14,
UAB,full,fbcsp,lda,9,3,42,0.7553191489361701,0.8369565217391305,739,184,14,
UAB,full,fbcsp,svm,9,3,42,0.7309107024152448,0.8206521739130435,739,184,14,
UAB,full,fbcsp,decision_tree,9,3,42,0.576205873233822,0.717391304347826,739,184,14,
UAB,full,fbcsp,random_forest,9,3,42,0.7227687671718515,0.8152173913043478,739,184,14,
UAB,full,bandpower,lda,9,3,42,0.8858661940629153,0.9239130434782608,739,184,14,
UAB,full,bandpower,svm,9,3,42,0.8777300314535064,0.9184782608695652,739,184,14,
UAB,full,bandpower,decision_tree,9,3,42,0.6574771740093963,0.7717391304347826,739,184,14,
UAB,full,bandpower,random_forest,9,3,42,0.8695613646433319,0.9130434782608696,739,184,14,
UAB,full,fbcsp,lda,9,4,42,0.7879808544584294,0.8586956521739131,739,184,14,
UAB,full,fbcsp,svm,9,4,42,0.796207690944533,0.8641304347826086,739,184,14,
UAB,full,fbcsp,decision_tree,9,4,42,0.5517959165596351,0.7010869565217391,739,184,14,
UAB,full,fbcsp,random_forest,9,4,42,0.7961715703651188,0.8641304347826086,739,184,14,
UAB,full,bandpower,lda,9,4,42,0.8125525977764982,0.875,739,184,14,
UAB,full,bandpower,svm,9,4,42,0.8614825967584803,0.907608695652174,739,184,14,
UAB,full,bandpower,decision_tree,9,4,42,0.7066040660849537,0.8043478260869565,739,184,14,
UAB,full,bandpower,random_forest,9,4,42,0.820718366623854,0.8804347826086957,739,184,14,
UAB,full,fbcsp,lda,10,0,42,0.9005676616004394,0.9337016574585636,722,181,14,
UAB,full,fbcsp,svm,10,0,42,0.9088578622110324,0.9392265193370166,722,181,14,
UAB,full,fbcsp,decision_tree,10,0,42,0.8341731562070545,0.8895027624309392,722,181,14,
UAB,full,fbcsp,random_forest,10,0,42,0.9254223320972392,0.9502762430939228,722,181,14,
UAB,full,bandpower,lda,10,0,42,0.9834264261514514,0.988950276243094,722,181,14,
UAB,full,bandpower,svm,10,0,42,0.9668528523029026,0.9779005524861878,722,181,14,
UAB,full,bandpower,decision_tree,10,0,42,0.8756583466910923,0.9171270718232044,722,181,14,
UAB,full,bandpower,random_forest,10,0,42,0.9834256673229248,0.988950276243094,722,181,14,
UAB,full,fbcsp,lda,10,1,42,0.8673871233629453,0.9116022099447514,722,181,14,
UAB,full,fbcsp,svm,10,1,42,0.9005448967443564,0.9337016574585636,722,181,14,
UAB,full,fbcsp,decision_tree,10,1,42,0.8591052703878382,0.9060773480662984,722,181,14,
UAB,full,fbcsp,random_forest,10,1,42,0.9419845231008744,0.9613259668508288,722,181,14,
UAB,full,bandpower,lda,10,1,42,0.9751362241860893,0.9834254143646408,722,181,14,
UAB,full,bandpower,svm,10,1,42,0.9585603736434818,0.9723756906077348,722,181,14,
UAB,full,bandpower,decision_tree,10,1,42,0.900531232826525,0.9337016574585636,722,181,14,
UAB,full,bandpower,random_forest,10,1,42,0.9419898356302367,0.9613259668508288,722,181,14,
UAB,full,fbcsp,lda,10,2,42,0.9668482989147856,0.9779005524861878,722,181,14,
UAB,full,fbcsp,svm,10,2,42,0.9502747252747252,0.9668508287292816,722,181,14,
UAB,full,fbcsp,decision_tree,10,2,42,0.8839531049642791,0.9226519337016574,722,181,14,
UAB,full,fbcsp,random_forest,10,2,42,0.9668482989147856,0.9779005524861878,722,181,14,
UAB,full,bandpower,lda,10,2,42,0.9585660653786284,0.9723756906077348,722,181,14,
UAB,full,bandpower,svm,10,2,42,0.9668482989147856,0.9779005524861878,722,181,14,
UAB,full,bandpower,decision_tree,10,2,42,0.9005448967443564,0.9337016574585636,722,181,14,
UAB,full,bandpower,random_forest,10,2,42,0.9502701712611044,0.9668508287292816,722,181,14,
UAB,full,fbcsp,lda,10,3,42,0.9333333333333332,0.9555555555555556,723,180,14,
UAB,full,fbcsp,svm,10,3,42,0.9333333333333332,0.9555555555555556,723,180,14,
UAB,full,fbcsp,decision_tree,10,3,42,0.8833333333333333,0.9222222222222224,723,180,14,
UAB,full,fbcsp,random_forest,10,3,42,0.9583333333333334,0.9722222222222222,723,180,14,
UAB,full,bandpower,lda,10,3,42,0.9583333333333334,0.9722222222222222,723,180,14,
UAB,full,bandpower,svm,10,3,42,0.9833333333333332,0.9888888888888888,723,180,14,
UAB,full,bandpower,decision_tree,10,3,42,0.95,0.9666666666666668,723,180,14,
UAB,full,bandpower,random_forest,10,3,42,1.0,1.0,723,180,14,
UAB,full,fbcsp,lda,10,4,42,0.9250520471894518,0.95,723,180,14,
UAB,full,fbcsp,svm,10,4,42,0.958335262256377,0.9722222222222222,723,180,14,
UAB,full,fbcsp,decision_tree,10,4,42,0.9083333333333332,0.9388888888888888,723,180,14,
UAB,full,fbcsp,random_forest,10,4,42,0.9583410479540826,0.9722222222222222,723,180,14,
UAB,full,bandpower,lda,10,4,42,0.9666743809303402,0.9777777777777776,723,180,14,
UAB,full,bandpower,svm,10,4,42,0.9666697528006666,0.9777777777777776,723,180,14,
UAB,full,bandpower,decision_tree,10,4,42,0.9333487618606804,0.9555555555555556,723,180,14,
UAB,full,bandpower,random_forest,10,4,42,0.9666697528006666,0.9777777777777776,723,180,14,
UAB,full,fbcsp,lda,11,0,42,0.8821569595261599,0.9214659685863874,762,191,14,
UAB,full,fbcsp,svm,11,0,42,0.945020149683362,0.9633507853403142,762,191,14,
UAB,full,fbcsp,decision_tree,11,0,42,0.929305806876131,0.9528795811518324,762,191,14,
UAB,full,fbcsp,random_forest,11,0,42,0.9528724760455648,0.9685863874345548,762,191,14,
UAB,full,bandpower,lda,11,0,42,1.0,1.0,762,191,14,
UAB,full,bandpower,svm,11,0,42,0.984292117274559,0.9895287958115184,762,191,14,
UAB,full,bandpower,decision_tree,11,0,42,0.9842927631578948,0.9895287958115184,762,191,14,
UAB,full,bandpower,random_forest,11,0,42,0.9764362380227825,0.9842931937172776,762,191,14,
UAB,full,fbcsp,lda,11,1,42,0.9764333305914288,0.9842931937172776,762,191,14,
UAB,full,fbcsp,svm,11,1,42,0.9764333305914288,0.9842931937172776,762,191,14,
UAB,full,fbcsp,decision_tree,11,1,42,0.9764372070071552,0.9842931937172776,762,191,14,
UAB,full,fbcsp,random_forest,11,1,42,0.9764333305914288,0.9842931937172776,762,191,14,
UAB,full,bandpower,lda,11,1,42,1.0,1.0,762,191,14,
UAB,full,bandpower,svm,11,1,42,0.984287594603488,0.9895287958115184,762,191,14,
UAB,full,bandpower,decision_tree,11,1,42,0.9607367512231222,0.9738219895287958,762,191,14,
UAB,full,bandpower,random_forest,11,1,42,0.9842882408587998,0.9895287958115184,762,191,14,
UAB,full,fbcsp,lda,11,2,42,0.944983951938112,0.9633507853403142,762,191,14,
UAB,full,fbcsp,svm,11,2,42,0.9921444435304764,0.9947643979057592,762,191,14,
UAB,full,fbcsp,decision_tree,11,2,42,0.9685726038667216,0.9790575916230366,762,191,14,
UAB,full,fbcsp,random_forest,11,2,42,0.9921444435304764,0.9947643979057592,762,191,14,
UAB,full,bandpower,lda,11,2,42,1.0,1.0,762,191,14,
UAB,full,bandpower,svm,11,2,42,1.0,1.0,762,191,14,
UAB,full,bandpower,decision_tree,11,2,42,0.9921444435304764,0.9947643979057592,762,191,14,
UAB,full,bandpower,random_forest,11,2,42,0.9764372070071552,0.9842931937172776,762,191,14,
UAB,full,fbcsp,lda,11,3,42,0.9921037320256004,0.9947368421052633,763,190,14,
UAB,full,fbcsp,svm,11,3,42,1.0,1.0,763,190,14,
UAB,full,fbcsp,decision_tree,11,3,42,0.9684175531914894,0.9789473684210528,763,190,14,
UAB,full,fbcsp,random_forest,11,3,42,1.0,1.0,763,190,14,
UAB,full,bandpower,lda,11,3,42,1.0,1.0,763,190,14,
UAB,full,bandpower,svm,11,3,42,1.0,1.0,763,190,14,
UAB,full,bandpower,decision_tree,11,3,42,0.9921037320256004,0.9947368421052633,763,190,14,
UAB,full,bandpower,random_forest,11,3,42,0.9921037320256004,0.9947368421052633,763,190,14,
UAB,full,fbcsp,lda,11,4,42,0.960525222305327,0.9736842105263158,763,190,14,
UAB,full,fbcsp,svm,11,4,42,0.9526342030912416,0.968421052631579,763,190,14,
UAB,full,fbcsp,decision_tree,11,4,42,0.9526184538653366,0.968421052631579,763,190,14,
UAB,full,fbcsp,random_forest,11,4,42,0.9684228020608276,0.9789473684210528,763,190,14,
UAB,full,bandpower,lda,11,4,42,1.0,1.0,763,190,14,
UAB,full,bandpower,svm,11,4,42,0.9842061512884456,0.9894736842105264,763,190,14,
UAB,full,bandpower,decision_tree,11,4,42,0.9921050444610654,0.9947368421052633,763,190,14,
UAB,full,bandpower,random_forest,11,4,42,0.9842061512884456,0.9894736842105264,763,190,14,
UAB,full,fbcsp,lda,12,0,42,1.0,1.0,758,190,14,
UAB,full,fbcsp,svm,12,0,42,0.9921034038485516,0.9947368421052633,758,190,14,
UAB,full,fbcsp,decision_tree,12,0,42,0.9683991683991684,0.9789473684210528,758,190,14,
UAB,full,fbcsp,random_forest,12,0,42,0.9921034038485516,0.9947368421052633,758,190,14,
UAB,full,bandpower,lda,12,0,42,1.0,1.0,758,190,14,
UAB,full,bandpower,svm,12,0,42,1.0,1.0,758,190,14,
UAB,full,bandpower,decision_tree,12,0,42,0.960494032519649,0.9736842105263158,758,190,14,
UAB,full,bandpower,random_forest,12,0,42,0.9842048383074238,0.9894736842105264,758,190,14,
UAB,full,fbcsp,lda,12,1,42,0.9684254258412962,0.9789473684210528,758,190,14,
UAB,full,fbcsp,svm,12,1,42,0.9684254258412962,0.9789473684210528,758,190,14,
UAB,full,fbcsp,decision_tree,12,1,42,0.944716934075983,0.963157894736842,758,190,14,
UAB,full,fbcsp,random_forest,12,1,42,0.9684201778442616,0.9789473684210528,758,190,14,
UAB,full,bandpower,lda,12,1,42,0.9921034038485516,0.9947368421052633,758,190,14,
UAB,full,bandpower,svm,12,1,42,0.9842035251080812,0.9894736842105264,758,190,14,
UAB,full,bandpower,decision_tree,12,1,42,0.9210307564422278,0.9473684210526316,758,190,14,
UAB,full,bandpower,random_forest,12,1,42,0.9684149281024022,0.9789473684210528,758,190,14,
UAB,full,fbcsp,lda,12,2,42,1.0,1.0,758,190,14,
UAB,full,fbcsp,svm,12,2,42,1.0,1.0,758,190,14,
UAB,full,fbcsp,decision_tree,12,2,42,0.9684228020608276,0.9789473684210528,758,190,14,
UAB,full,fbcsp,random_forest,12,2,42,1.0,1.0,758,190,14,
UAB,full,bandpower,lda,12,2,42,0.9921037320256004,0.9947368421052633,758,190,14,
UAB,full,bandpower,svm,12,2,42,0.9842061512884456,0.9894736842105264,758,190,14,
UAB,full,bandpower,decision_tree,12,2,42,0.8973826339842127,0.9315789473684212,758,190,14,
UAB,full,bandpower,random_forest,12,2,42,0.9526184538653366,0.968421052631579,758,190,14,
UAB,full,fbcsp,lda,12,3,42,0.9920604914933836,0.9947089947089948,759,189,14,
UAB,full,fbcsp,svm,12,3,42,0.9920624921254882,0.9947089947089948,759,189,14,
UAB,full,fbcsp,decision_tree,12,3,42,0.976193475248772,0.984126984126984,759,189,14,
UAB,full,fbcsp,random_forest,12,3,42,0.9841229838709676,0.9894179894179894,759,189,14,
UAB,full,bandpower,lda,12,3,42,1.0,1.0,759,189,14,
UAB,full,bandpower,svm,12,3,42,0.992061491935484,0.9947089947089948,759,189,14,
UAB,full,bandpower,decision_tree,12,3,42,0.9126874133803704,0.9417989417989416,759,189,14,
UAB,full,bandpower,random_forest,12,3,42,0.9682459677419356,0.9788359788359788,759,189,14,
UAB,full,fbcsp,lda,12,4,42,0.9841229838709676,0.9894179894179894,759,189,14,
UAB,full,fbcsp,svm,12,4,42,0.9761814744801512,0.984126984126984,759,189,14,
UAB,full,fbcsp,decision_tree,12,4,42,0.9046898638426626,0.9365079365079364,759,189,14,
UAB,full,fbcsp,random_forest,12,4,42,0.9761814744801512,0.984126984126984,759,189,14,
UAB,full,bandpower,lda,12,4,42,0.9920604914933836,0.9947089947089948,759,189,14,
UAB,full,bandpower,svm,12,4,42,0.9682299546142208,0.9788359788359788,759,189,14,
UAB,full,bandpower,decision_tree,12,4,42,0.9284903518728718,0.9523809523809524,759,189,14,
UAB,full,bandpower,random_forest,12,4,42,0.9761814744801512,0.984126984126984,759,189,14,
UAB,full,fbcsp,lda,13,0,42,0.93617924127981,0.9574468085106383,752,188,14,
UAB,full,fbcsp,svm,13,0,42,0.92015628981568,0.946808510638298,752,188,14,
UAB,full,fbcsp,decision_tree,13,0,42,0.7045782723180158,0.8031914893617021,752,188,14,
UAB,full,fbcsp,random_forest,13,0,42,0.8802344347235199,0.9202127659574468,752,188,14,
UAB,full,bandpower,lda,13,0,42,0.9520326586154108,0.9680851063829788,752,188,14,
UAB,full,bandpower,svm,13,0,42,0.9520326586154108,0.9680851063829788,752,188,14,
UAB,full,bandpower,decision_tree,13,0,42,0.7767220902612827,0.851063829787234,752,188,14,
UAB,full,bandpower,random_forest,13,0,42,0.8881475500403723,0.925531914893617,752,188,14,
UAB,full,fbcsp,lda,13,1,42,0.9360978925900748,0.9574468085106383,752,188,14,
UAB,full,fbcsp,svm,13,1,42,0.936070730255887,0.9574468085106383,752,188,14,
UAB,full,fbcsp,decision_tree,13,1,42,0.7602652384595766,0.8404255319148937,752,188,14,
UAB,full,fbcsp,random_forest,13,1,42,0.9440737750201862,0.9627659574468084,752,188,14,
UAB,full,bandpower,lda,13,1,42,0.952063235731588,0.9680851063829788,752,188,14,
UAB,full,bandpower,svm,13,1,42,0.9200714255346286,0.946808510638298,752,188,14,
UAB,full,bandpower,decision_tree,13,1,42,0.7922740215035485,0.8617021276595744,752,188,14,
UAB,full,bandpower,random_forest,13,1,42,0.91204117221726,0.9414893617021276,752,188,14,
UAB,full,fbcsp,lda,13,2,42,0.9121159321745782,0.9414893617021276,752,188,14,
UAB,full,fbcsp,svm,13,2,42,0.9200884128198588,0.946808510638298,752,188,14,
UAB,full,fbcsp,decision_tree,13,2,42,0.8163984544180714,0.8776595744680851,752,188,14,
UAB,full,fbcsp,random_forest,13,2,42,0.9121159321745782,0.9414893617021276,752,188,14,
UAB,full,bandpower,lda,13,2,42,0.9600357127673144,0.973404255319149,752,188,14,
UAB,full,bandpower,svm,13,2,42,0.9201223657375934,0.946808510638298,752,188,14,
UAB,full,bandpower,decision_tree,13,2,42,0.7684040609999575,0.8457446808510638,752,188,14,
UAB,full,bandpower,random_forest,13,2,42,0.8722500637050878,0.9148936170212766,752,188,14,
UAB,full,fbcsp,lda,13,3,42,0.8722771856821366,0.9148936170212766,752,188,14,
UAB,full,fbcsp,svm,13,3,42,0.8881713120326309,0.925531914893617,752,188,14,
UAB,full,fbcsp,decision_tree,13,3,42,0.7049541907024093,0.8031914893617021,752,188,14,
UAB,full,fbcsp,random_forest,13,3,42,0.8723313951020755,0.9148936170212766,752,188,14,
UAB,full,bandpower,lda,13,3,42,0.936070730255887,0.9574468085106383,752,188,14,
UAB,full,bandpower,svm,13,3,42,0.9360978925900748,0.9574468085106383,752,188,14,
UAB,full,bandpower,decision_tree,13,3,42,0.8004331026283384,0.8670212765957447,752,188,14,
UAB,full,bandpower,random_forest,13,3,42,0.8802089970689435,0.9202127659574468,752,188,14,
UAB,full,fbcsp,lda,13,4,42,0.9521344309598574,0.9680851063829788,752,188,14,
UAB,full,fbcsp,svm,13,4,42,0.928125398241366,0.952127659574468,752,188,14,
UAB,full,fbcsp,decision_tree,13,4,42,0.8003907245391999,0.8670212765957447,752,188,14,
UAB,full,fbcsp,random_forest,13,4,42,0.9441212687359348,0.9627659574468084,752,188,14,
UAB,full,bandpower,lda,13,4,42,1.0,1.0,752,188,14,
UAB,full,bandpower,svm,13,4,42,0.976036709721278,0.9840425531914894,752,188,14,
UAB,full,bandpower,decision_tree,13,4,42,0.8085783377879598,0.8723404255319149,752,188,14,
UAB,full,bandpower,random_forest,13,4,42,0.90428916889398,0.9361702127659576,752,188,14,
UAB,full,fbcsp,lda,14,0,42,0.7879523026315789,0.8586387434554974,760,191,14,
UAB,full,fbcsp,svm,14,0,42,0.8351079136690648,0.8900523560209425,760,191,14,
UAB,full,fbcsp,decision_tree,14,0,42,0.6387632596003618,0.7591623036649214,760,191,14,
UAB,full,fbcsp,random_forest,14,0,42,0.8272346024175643,0.8848167539267016,760,191,14,
UAB,full,bandpower,lda,14,0,42,0.937171052631579,0.9581151832460733,760,191,14,
UAB,full,bandpower,svm,14,0,42,0.9450246710526315,0.9633507853403142,760,191,14,
UAB,full,bandpower,decision_tree,14,0,42,0.7722918807810895,0.8481675392670157,760,191,14,
UAB,full,bandpower,random_forest,14,0,42,0.890044820921913,0.9267015706806284,760,191,14,
UAB,full,fbcsp,lda,14,1,42,0.8026589115081013,0.868421052631579,761,190,14,
UAB,full,fbcsp,svm,14,1,42,0.8500207727461571,0.9,761,190,14,
UAB,full,fbcsp,decision_tree,14,1,42,0.5819495184324144,0.7210526315789474,761,190,14,
UAB,full,fbcsp,random_forest,14,1,42,0.8105053191489362,0.8736842105263158,761,190,14,
UAB,full,bandpower,lda,14,1,42,0.881555980384008,0.9210526315789472,761,190,14,
UAB,full,bandpower,svm,14,1,42,0.8816150203539088,0.9210526315789472,761,190,14,
UAB,full,bandpower,decision_tree,14,1,42,0.6841755319148937,0.7894736842105263,761,190,14,
UAB,full,bandpower,random_forest,14,1,42,0.7869424370794916,0.8578947368421053,761,190,14,
UAB,full,fbcsp,lda,14,2,42,0.755195344970906,0.8368421052631579,761,190,14,
UAB,full,fbcsp,svm,14,2,42,0.8421008892213081,0.8947368421052632,761,190,14,
UAB,full,fbcsp,decision_tree,14,2,42,0.683991683991684,0.7894736842105263,761,190,14,
UAB,full,fbcsp,random_forest,14,2,42,0.8815461346633416,0.9210526315789472,761,190,14,
UAB,full,bandpower,lda,14,2,42,0.9289513046368624,0.9526315789473684,761,190,14,
UAB,full,bandpower,svm,14,2,42,0.905252659574468,0.936842105263158,761,190,14,
UAB,full,bandpower,decision_tree,14,2,42,0.8104423012969737,0.8736842105263158,761,190,14,
UAB,full,bandpower,random_forest,14,2,42,0.8736702127659575,0.9157894736842104,761,190,14,
UAB,full,fbcsp,lda,14,3,42,0.7787941787941788,0.8526315789473684,761,190,14,
UAB,full,fbcsp,svm,14,3,42,0.865819209039548,0.9105263157894736,761,190,14,
UAB,full,fbcsp,decision_tree,14,3,42,0.6134684048825043,0.7421052631578947,761,190,14,
UAB,full,fbcsp,random_forest,14,3,42,0.8500581491942183,0.9,761,190,14,
UAB,full,bandpower,lda,14,3,42,0.9447353112274578,0.963157894736842,761,190,14,
UAB,full,bandpower,svm,14,3,42,0.9605219414893617,0.9736842105263158,761,190,14,
UAB,full,bandpower,decision_tree,14,3,42,0.8025768911055694,0.868421052631579,761,190,14,
UAB,full,bandpower,random_forest,14,3,42,0.9210570051520692,0.9473684210526316,761,190,14,
UAB,full,fbcsp,lda,14,4,42,0.7631808550417549,0.8421052631578947,761,190,14,
UAB,full,fbcsp,svm,14,4,42,0.8736859600282545,0.9157894736842104,761,190,14,
UAB,full,fbcsp,decision_tree,14,4,42,0.6526219562868778,0.7684210526315789,761,190,14,
UAB,full,fbcsp,random_forest,14,4,42,0.8105525550477773,0.8736842105263158,761,190,14,
UAB,full,bandpower,lda,14,4,42,0.9131266106908305,0.9421052631578948,761,190,14,
UAB,full,bandpower,svm,14,4,42,0.8894430590191189,0.9263157894736842,761,190,14,
UAB,full,bandpower,decision_tree,14,4,42,0.7236765561372891,0.8157894736842105,761,190,14,
