dataset,subject,protocol,fold_name,seed,budget_frac,alpha,arm_pool,calibration_frac,include_recent_rewards,per_round_cap,policy,epsilon,kappa,accuracy,n_test,n_arms_surviving,stream_rounds_run,final_regret,budget_remaining
BCI-IV-2b,7,within,within_fold0,2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.25,0.625,48,56,154,76.0,179.0
BCI-IV-2b,7,within,within_fold0,3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.3333,0.6667,48,40,154,67.0,206.0
BCI-IV-2b,7,within,within_fold0,42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0,0.5,48,86,154,53.0,199.0
BCI-IV-2b,7,within,within_fold0,0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,88,134,54.0,186.0
BCI-IV-2b,7,within,within_fold0,1,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0833,0.4583,48,98,134,59.0,172.0
BCI-IV-2b,7,within,within_fold0,2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0833,0.5417,48,62,134,65.0,201.0
BCI-IV-2b,7,within,within_fold0,3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1667,0.5833,48,52,134,63.0,182.0
BCI-IV-2b,7,within,within_fold0,42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0,0.5,48,98,134,69.0,201.0
BCI-IV-2b,7,within,within_fold0,0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,88,134,67.0,182.0
BCI-IV-2b,7,within,within_fold0,1,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.1667,0.4167,48,98,134,59.0,172.0
BCI-IV-2b,7,within,within_fold0,2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0833,0.5417,48,62,134,65.0,193.0
BCI-IV-2b,7,within,within_fold0,3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1667,0.5833,48,52,134,58.0,181.0
BCI-IV-2b,7,within,within_fold0,42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0417,0.5208,48,98,134,72.0,200.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0333,0.4833,120,100,96,47.0,360.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1333,0.5667,120,44,96,46.0,360.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.1667,0.4167,120,100,96,46.0,360.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.0833,0.4583,120,82,96,44.0,362.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.35,0.675,120,46,96,46.0,364.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0333,0.4833,120,100,96,47.0,360.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1333,0.5667,120,44,96,46.0,360.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.1667,0.4167,120,100,96,46.0,360.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0833,0.4583,120,82,96,44.0,362.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.35,0.675,120,46,96,34.0,366.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0333,0.4833,120,100,84,41.0,442.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1333,0.5667,120,96,84,41.0,360.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.05,0.475,120,47,84,36.0,362.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0167,0.4917,120,62,84,47.0,360.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.2333,0.6167,120,40,84,34.0,360.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0667,0.5333,120,100,84,39.0,362.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1333,0.5667,120,96,84,41.0,360.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.05,0.475,120,47,84,36.0,362.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.0167,0.4917,120,62,84,47.0,360.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.2333,0.6167,120,40,84,34.0,360.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0,0.5,120,100,96,50.0,372.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.05,0.525,120,44,96,48.0,385.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1833,0.5917,120,100,96,49.0,396.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.2,True,inf,oplb,,-0.05,0.475,120,82,96,51.0,409.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.15,0.575,120,46,96,44.0,402.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.2333,0.6167,120,100,96,57.0,378.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.05,0.525,120,44,96,47.0,373.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1833,0.5917,120,100,96,41.0,391.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1,0.55,120,82,96,44.0,394.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.35,0.675,120,46,96,35.0,387.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0167,0.5083,120,100,84,41.0,372.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2833,0.6417,120,96,84,43.0,376.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0167,0.5083,120,47,84,39.0,369.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1667,0.5833,120,62,84,39.0,366.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2167,0.6083,120,40,84,35.0,419.0
BCI-IV-2b,7,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1333,0.5667,120,100,84,40.0,368.0
BCI-IV-2b,7,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1333,0.5667,120,96,84,44.0,368.0
BCI-IV-2b,7,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.2,0.6,120,47,84,31.0,379.0
BCI-IV-2b,7,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1667,0.5833,120,62,84,44.0,368.0
BCI-IV-2b,7,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.2333,0.6167,120,40,84,32.0,434.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1,0.55,120,100,96,48.0,378.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.25,0.625,120,44,96,46.0,386.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1833,0.5917,120,100,96,43.0,393.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1333,0.5667,120,82,96,46.0,394.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0833,0.4583,120,46,96,40.0,395.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.1,0.45,120,100,96,45.0,380.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.25,0.625,120,44,96,47.0,380.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1833,0.5917,120,100,96,40.0,394.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0,0.5,120,82,96,39.0,387.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.15,0.575,120,46,96,37.0,393.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1167,0.5583,120,100,84,48.0,379.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0167,0.4917,120,96,84,42.0,376.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.2667,0.6333,120,47,84,35.0,373.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0333,0.5167,120,62,84,40.0,378.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.2167,0.6083,120,40,84,38.0,381.0
BCI-IV-2b,7,official,official[0→1],0,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.05,0.475,120,100,84,47.0,386.0
BCI-IV-2b,7,official,official[0→1],1,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.0167,0.4917,120,96,84,39.0,382.0
BCI-IV-2b,7,official,official[0→1],2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.3333,0.6667,120,47,84,40.0,375.0
BCI-IV-2b,7,official,official[0→1],3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.4167,0.7083,120,62,84,41.0,377.0
BCI-IV-2b,7,official,official[0→1],42,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.1,0.45,120,40,84,46.0,380.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0357,0.5179,56,62,179,88.0,233.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.1786,0.4107,56,88,179,86.0,168.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.1,pruned,0.2,True,inf,oplb,,0.2857,0.6429,56,46,179,95.0,193.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.1,pruned,0.2,True,inf,oplb,,0.1071,0.5536,56,88,179,75.0,168.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.2857,0.6429,56,100,179,77.0,168.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0357,0.4821,56,62,179,87.0,347.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.1786,0.4107,56,88,179,86.0,168.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.1,pruned,0.2,False,inf,oplb,,0.2857,0.6429,56,46,179,95.0,193.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.1,pruned,0.2,False,inf,oplb,,0.1071,0.5536,56,88,179,75.0,168.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.2857,0.6429,56,100,179,77.0,168.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1071,0.5536,56,44,157,68.0,296.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0714,0.5357,56,56,157,69.0,201.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.1,pruned,0.3,True,inf,oplb,,0.25,0.625,56,62,157,84.0,168.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.1071,0.4464,56,82,157,77.0,325.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.1786,0.4107,56,48,157,75.0,306.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1071,0.5536,56,44,157,68.0,303.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0714,0.5357,56,56,157,74.0,170.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.1,pruned,0.3,False,inf,oplb,,0.25,0.625,56,62,157,84.0,168.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.1071,0.4464,56,82,157,77.0,325.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.1786,0.4107,56,48,157,78.0,325.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0714,0.5357,56,62,179,76.0,216.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0714,0.5357,56,88,179,73.0,242.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1071,0.5536,56,46,179,88.0,219.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.1786,0.5893,56,88,179,80.0,245.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.3214,0.6607,56,100,179,85.0,243.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1429,0.5714,56,62,179,84.0,222.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0357,0.5179,56,88,179,75.0,257.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.1071,0.5536,56,46,179,91.0,190.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.0714,0.4643,56,88,179,104.0,232.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.3214,0.6607,56,100,179,86.0,224.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0714,0.5357,56,44,157,79.0,229.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.0714,0.4643,56,56,157,71.0,210.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0,0.5,56,62,157,72.0,220.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.2143,0.6071,56,82,157,61.0,201.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,True,inf,oplb,,-0.0714,0.4643,56,48,157,72.0,187.0
BCI-IV-2b,8,within,within_fold0,0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1071,0.5536,56,44,157,82.0,237.0
BCI-IV-2b,8,within,within_fold0,1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0714,0.5357,56,56,157,74.0,199.0
BCI-IV-2b,8,within,within_fold0,2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.25,0.625,56,62,157,68.0,220.0
BCI-IV-2b,8,within,within_fold0,3,1.0,0.5,pruned,0.3,False,inf,oplb,,-0.1071,0.4464,56,82,157,61.0,239.0
BCI-IV-2b,8,within,within_fold0,42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0714,0.5357,56,48,157,70.0,196.0
BCI-IV-2b,8,within,within_fold0,0,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.1429,0.4286,56,62,179,72.0,210.0
BCI-IV-2b,8,within,within_fold0,1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0,0.5,56,88,179,89.0,229.0
BCI-IV-2b,8,within,within_fold0,2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1071,0.5536,56,46,179,99.0,196.0
BCI-IV-2b,8,within,within_fold0,3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0357,0.5179,56,88,179,81.0,236.0
BCI-IV-2b,8,within,within_fold0,42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.0,0.5,56,100,179,84.0,215.0
BCI-IV-2b,8,within,within_fold0,0,1.0,1.0,pruned,0.2,False,inf,oplb,,0.0714,0.5357,56,62,179,90.0,219.0
BCI-IV-2b,8,within,within_fold0,1,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.25,0.375,56,88,179,87.0,242.0
BCI-IV-2b,8,within,within_fold0,2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1071,0.5536,56,46,179,95.0,211.0
BCI-IV-2b,8,within,within_fold0,3,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.1071,0.4464,56,88,179,84.0,210.0
BCI-IV-2b,8,within,within_fold0,42,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1786,0.5893,56,100,179,81.0,205.0
BCI-IV-2b,8,within,within_fold0,0,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0357,0.4821,56,44,157,73.0,239.0
BCI-IV-2b,8,within,within_fold0,1,1.0,1.0,pruned,0.3,True,inf,oplb,,0.0357,0.5179,56,56,157,71.0,212.0
BCI-IV-2b,8,within,within_fold0,2,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0714,0.4643,56,62,157,77.0,223.0
BCI-IV-2b,8,within,within_fold0,3,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0357,0.4821,56,82,157,71.0,215.0
BCI-IV-2b,8,within,within_fold0,42,1.0,1.0,pruned,0.3,True,inf,oplb,,0.3571,0.6786,56,48,157,74.0,202.0
BCI-IV-2b,8,within,within_fold0,0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0357,0.5179,56,44,157,72.0,218.0
BCI-IV-2b,8,within,within_fold0,1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0357,0.5179,56,56,157,76.0,207.0
BCI-IV-2b,8,within,within_fold0,2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.25,0.625,56,62,157,72.0,208.0
BCI-IV-2b,8,within,within_fold0,3,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1071,0.5536,56,82,157,65.0,224.0
BCI-IV-2b,8,within,within_fold0,42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.3571,0.6786,56,48,157,79.0,221.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.1,pruned,0.2,True,inf,oplb,,0.0667,0.5333,120,76,128,61.0,363.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.1,pruned,0.2,True,inf,oplb,,0.2167,0.6083,120,70,128,44.0,463.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.2833,0.3583,120,60,128,62.0,369.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.1,pruned,0.2,True,inf,oplb,,-0.2167,0.3917,120,66,128,76.0,360.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.1,pruned,0.2,True,inf,oplb,,0.15,0.575,120,80,128,58.0,360.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.1,pruned,0.2,False,inf,oplb,,0.0667,0.5333,120,76,128,61.0,363.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.1,pruned,0.2,False,inf,oplb,,0.2167,0.6083,120,70,128,42.0,475.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.1,pruned,0.2,False,inf,oplb,,0.2167,0.6083,120,60,128,64.0,413.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.1,pruned,0.2,False,inf,oplb,,-0.0333,0.4833,120,66,128,75.0,360.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.1,pruned,0.2,False,inf,oplb,,0.15,0.575,120,80,128,58.0,361.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.1,pruned,0.3,True,inf,oplb,,0.0,0.5,120,90,112,49.0,374.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.1,pruned,0.3,True,inf,oplb,,0.1833,0.5917,120,78,112,44.0,466.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.0333,0.4833,120,68,112,62.0,360.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.1,pruned,0.3,True,inf,oplb,,-0.1333,0.4333,120,54,112,50.0,360.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.1,pruned,0.3,True,inf,oplb,,0.2667,0.6333,120,64,112,45.0,360.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0,0.5,120,90,112,52.0,370.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.1,pruned,0.3,False,inf,oplb,,0.1833,0.5917,120,78,112,44.0,466.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.1,pruned,0.3,False,inf,oplb,,0.0,0.5,120,68,112,56.0,360.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.1,pruned,0.3,False,inf,oplb,,-0.1167,0.4417,120,54,112,51.0,360.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.1,pruned,0.3,False,inf,oplb,,0.2667,0.6333,120,64,112,45.0,360.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0833,0.5417,120,76,128,69.0,420.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.2,True,inf,oplb,,-0.0333,0.4833,120,70,128,53.0,399.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0333,0.5167,120,60,128,57.0,374.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.2,True,inf,oplb,,0.0,0.5,120,66,128,61.0,368.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.2,True,inf,oplb,,0.2167,0.6083,120,80,128,66.0,428.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.0333,0.4833,120,76,128,64.0,428.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0333,0.5167,120,70,128,47.0,446.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.2,False,inf,oplb,,0.2167,0.6083,120,60,128,63.0,384.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.2,False,inf,oplb,,-0.0667,0.4667,120,66,128,70.0,366.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.2,False,inf,oplb,,0.0667,0.5333,120,80,128,67.0,398.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0833,0.5417,120,90,112,55.0,412.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0167,0.5083,120,78,112,64.0,411.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,True,inf,oplb,,0.0,0.5,120,68,112,57.0,365.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1,0.55,120,54,112,51.0,367.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,True,inf,oplb,,0.1,0.55,120,64,112,51.0,382.0
BCI-IV-2b,8,official,official[0→1],0,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0833,0.5417,120,90,112,55.0,408.0
BCI-IV-2b,8,official,official[0→1],1,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1833,0.5917,120,78,112,56.0,418.0
BCI-IV-2b,8,official,official[0→1],2,1.0,0.5,pruned,0.3,False,inf,oplb,,0.0,0.5,120,68,112,54.0,372.0
BCI-IV-2b,8,official,official[0→1],3,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1167,0.5583,120,54,112,50.0,362.0
BCI-IV-2b,8,official,official[0→1],42,1.0,0.5,pruned,0.3,False,inf,oplb,,0.1,0.55,120,64,112,58.0,367.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.2,True,inf,oplb,,-0.0167,0.4917,120,76,128,73.0,407.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1,0.55,120,70,128,63.0,404.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.2,True,inf,oplb,,0.05,0.525,120,60,128,63.0,414.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.2,True,inf,oplb,,0.1333,0.5667,120,66,128,71.0,391.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.2,True,inf,oplb,,0.2667,0.6333,120,80,128,63.0,385.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.0167,0.4917,120,76,128,70.0,408.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1,0.55,120,70,128,58.0,404.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.2,False,inf,oplb,,0.1,0.55,120,60,128,56.0,415.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.2,False,inf,oplb,,0.05,0.525,120,66,128,64.0,395.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.2,False,inf,oplb,,-0.15,0.425,120,80,128,58.0,384.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,True,inf,oplb,,0.1333,0.5667,120,90,112,56.0,391.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0333,0.4833,120,78,112,47.0,387.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,True,inf,oplb,,0.05,0.525,120,68,112,57.0,392.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.0333,0.4833,120,54,112,52.0,373.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,True,inf,oplb,,-0.1833,0.4083,120,64,112,53.0,393.0
BCI-IV-2b,8,official,official[0→1],0,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0667,0.5333,120,90,112,59.0,392.0
BCI-IV-2b,8,official,official[0→1],1,1.0,1.0,pruned,0.3,False,inf,oplb,,0.25,0.625,120,78,112,56.0,387.0
BCI-IV-2b,8,official,official[0→1],2,1.0,1.0,pruned,0.3,False,inf,oplb,,0.0,0.5,120,68,112,59.0,388.0
BCI-IV-2b,8,official,official[0→1],3,1.0,1.0,pruned,0.3,False,inf,oplb,,-0.1167,0.4417,120,54,112,54.0,369.0
BCI-IV-2b,8,official,official[0→1],42,1.0,1.0,pruned,0.3,False,inf,oplb,,0.1,0.55,120,64,112,47.0,402.0
