dataset,feature_family,classifier,subject,protocol,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
STEW,fbcsp,lda,35,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,35,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,35,within,0,42,0.5945945945945946,0.8,59,15,14,
STEW,fbcsp,random_forest,35,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,35,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,35,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,35,within,0,42,0.4736842105263158,0.7333333333333333,59,15,14,
STEW,bandpower,random_forest,35,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,35,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,35,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,35,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,35,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,35,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,35,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,35,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,35,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,35,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,35,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,35,within,2,42,0.4545454545454546,0.7333333333333333,59,15,14,
STEW,fbcsp,random_forest,35,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,35,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,35,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,35,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,35,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,35,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,35,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,35,within,3,42,0.4545454545454546,0.7333333333333333,59,15,14,
STEW,fbcsp,random_forest,35,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,lda,35,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,svm,35,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,35,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,35,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,35,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,35,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,35,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,random_forest,35,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,35,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,svm,35,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,35,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,random_forest,35,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,36,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,36,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,36,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,36,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,36,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,36,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,36,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,36,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,36,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,36,within,1,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,36,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,36,within,1,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,lda,36,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,36,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,36,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,36,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,36,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,36,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,36,within,2,42,0.5945945945945946,0.8,59,15,14,
STEW,fbcsp,random_forest,36,within,2,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,lda,36,within,2,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,svm,36,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,36,within,2,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,36,within,2,42,0.6017699115044248,0.8,59,15,14,
STEW,fbcsp,lda,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,36,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,36,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,36,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,36,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,36,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,36,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,36,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,36,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,svm,36,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,36,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,random_forest,36,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,lda,37,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,37,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,37,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,37,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,37,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,37,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,37,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,37,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,37,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,37,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,37,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,37,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,37,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,37,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,37,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,37,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,37,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,37,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,37,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,37,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,37,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,37,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,37,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,37,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,37,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,37,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,37,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,37,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,37,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,37,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,37,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,37,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,37,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,37,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,37,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,37,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,37,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,37,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,37,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,37,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,38,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,38,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,38,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,38,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,38,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,svm,38,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,38,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,38,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,38,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,38,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,38,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,38,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,38,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,38,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,38,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,38,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,38,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,38,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,38,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,38,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,38,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,38,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,38,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,38,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,38,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,38,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,38,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,38,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,38,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,38,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,38,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,38,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,38,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,svm,38,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,decision_tree,38,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,random_forest,38,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,lda,38,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,38,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,38,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,38,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,39,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,39,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,39,within,0,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,39,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,39,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,39,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,39,within,0,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,39,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,39,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,39,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,39,within,1,42,0.6017699115044248,0.8,59,15,14,
STEW,fbcsp,random_forest,39,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,39,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,39,within,1,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,39,within,1,42,0.5945945945945946,0.8,59,15,14,
STEW,bandpower,random_forest,39,within,1,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,39,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,39,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,39,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,39,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,lda,39,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,39,within,2,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,39,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,39,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,39,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,39,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,39,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,39,within,3,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,lda,39,within,3,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,39,within,3,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,39,within,3,42,0.5945945945945946,0.8,59,15,14,
STEW,bandpower,random_forest,39,within,3,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,39,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,39,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,39,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,39,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,39,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,39,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,39,within,4,42,0.5714285714285714,0.7857142857142857,60,14,14,
STEW,bandpower,random_forest,39,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,lda,40,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,40,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,40,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,40,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,40,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,40,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,40,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,40,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,40,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,40,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,40,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,40,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,40,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,40,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,40,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,40,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,40,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,40,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,40,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,40,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,40,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,40,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,40,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,40,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,40,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,40,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,40,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,40,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,40,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,40,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,40,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,40,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,40,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,40,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,40,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,40,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,40,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,40,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,decision_tree,40,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,40,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,41,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,41,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,41,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,41,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,41,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,41,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,41,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,41,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,41,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,41,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,41,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,41,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,41,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,41,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,41,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,41,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,41,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,41,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,41,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,41,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,41,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,41,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,41,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,41,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,41,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,41,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,41,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,41,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,41,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,41,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,41,within,3,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,41,within,3,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,41,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,svm,41,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,41,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,random_forest,41,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,lda,41,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,svm,41,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,decision_tree,41,within,4,42,1.0,1.0,60,14,14,
STEW,bandpower,random_forest,41,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,lda,43,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,43,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,43,within,0,42,1.0,1.0,59,15,14,
STEW,fbcsp,random_forest,43,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,43,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,bandpower,svm,43,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,decision_tree,43,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,random_forest,43,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,43,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,43,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,43,within,1,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,43,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,43,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,43,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,43,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,43,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,43,within,2,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,43,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,decision_tree,43,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,random_forest,43,within,2,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,43,within,2,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,43,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,43,within,2,42,0.6017699115044248,0.8,59,15,14,
STEW,bandpower,random_forest,43,within,2,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,lda,43,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,svm,43,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,43,within,3,42,0.48275862068965514,0.7333333333333333,59,15,14,
STEW,fbcsp,random_forest,43,within,3,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,bandpower,lda,43,within,3,42,0.7321428571428572,0.8666666666666667,59,15,14,
STEW,bandpower,svm,43,within,3,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,bandpower,decision_tree,43,within,3,42,0.5945945945945946,0.8,59,15,14,
STEW,bandpower,random_forest,43,within,3,42,0.5871559633027523,0.8,59,15,14,
STEW,fbcsp,lda,43,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,fbcsp,svm,43,within,4,42,1.0,1.0,60,14,14,
STEW,fbcsp,decision_tree,43,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,random_forest,43,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,lda,43,within,4,42,0.8571428571428572,0.9285714285714286,60,14,14,
STEW,bandpower,svm,43,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,bandpower,decision_tree,43,within,4,42,0.2857142857142857,0.6428571428571429,60,14,14,
STEW,bandpower,random_forest,43,within,4,42,0.7142857142857143,0.8571428571428571,60,14,14,
STEW,fbcsp,lda,44,within,0,42,0.8648648648648649,0.9333333333333333,59,15,14,
STEW,fbcsp,svm,44,within,0,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,decision_tree,44,within,0,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,44,within,0,42,0.6086956521739131,0.8,59,15,14,
STEW,bandpower,lda,44,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,44,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,44,within,0,42,1.0,1.0,59,15,14,
STEW,bandpower,random_forest,44,within,0,42,0.8672566371681416,0.9333333333333333,59,15,14,
STEW,fbcsp,lda,44,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,svm,44,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,decision_tree,44,within,1,42,0.736842105263158,0.8666666666666667,59,15,14,
STEW,fbcsp,random_forest,44,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,lda,44,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,svm,44,within,1,42,1.0,1.0,59,15,14,
STEW,bandpower,decision_tree,44,within,1,42,0.7272727272727273,0.8666666666666667,59,15,14,
STEW,bandpower,random_forest,44,within,1,42,1.0,1.0,59,15,14,
STEW,fbcsp,lda,44,within,2,42,1.0,1.0,59,15,14,
